"""QDT.FP.Equity"",""DIM.FP.Equity"",""RUI.FP.Equity"",""OR.FP.Equity"",""DG.FP.Equity"",""ALD.FP.Equity"",""URW.NA.Equity"",""KORI.FP.Equity"",""TTE.FP.Equity"",""DSY.FP.Equity"",""AI.FP.Equity"",""ERF.FP.Equity"",""CS.FP.Equity"",""BNP.FP.Equity"",""BB.FP.Equity"",""BN.FP.Equity"",""CAP.FP.Equity"",""CA.FP.Equity"",""CGG.FP.Equity"",""GNFT.FP.Equity"",""AC.FP.Equity"",""SGO.FP.Equity"",""KN.FP.Equity"",""VIV.FP.Equity"",""EL.FP.Equity"",""EO.FP.Equity"",""CO.FP.Equity"",""NEX.FP.Equity"",""MC.FP.Equity"",""FGR.FP.Equity"",""EDEN.FP.Equity"",""ML.FP.Equity"",""GFC.FP.Equity"",""MMB.FP.Equity"",""NK.FP.Equity"",""EUCAR.FP.Equity"",""KER.FP.Equity"",""LI.FP.Equity"",""ENX.FP.Equity"",""UG.FP.Equity"",""PUB.FP.Equity"",""MF.FP.Equity"",""RNO.FP.Equity"",""SCR.FP.Equity"",""SK.FP.Equity"",""RF.FP.Equity"",""SW.FP.Equity"",""SAF.FP.Equity"",""FR.FP.Equity"",""HO.FP.Equity"",""VK.FP.Equity"",""ROTH.FP.Equity"",""TEP.FP.Equity"",""GTO.NA.Equity"",""RMS.FP.Equity"",""MMT.FP.Equity"",""SOLB.BB.Equity"",""ETL.FP.Equity"",""FNAC.FP.Equity"",""DEC.FP.Equity"",""SESG.FP.Equity"",""TRI.FP.Equity"",""AMUN.FP.Equity"",""SPIE.FP.Equity"",""ING.FP.Equity"",""FTI.FP.Equity"",""TFI.FP.Equity"",""BVI.FP.Equity"",""GTT.FP.Equity"",""BOL.FP.Equity"",""ICAD.FP.Equity"",""ERA.FP.Equity"",""ADP.FP.Equity"",""IPS.FP.Equity"",""AF.FP.Equity"",""ENGI.FP.Equity"",""ELIS.FP.Equity"",""COV.FP.Equity"",""EDF.FP.Equity"",""ORA.FP.Equity"",""CNP.FP.Equity"",""ILD.FP.Equity"",""UBI.FP.Equity"",""MT.NA.Equity"",""EN.FP.Equity"",""SOP.FP.Equity"",""ALO.FP.Equity"",""ALT.FP.Equity"",""VIE.FP.Equity"",""SAN.FP.Equity"",""GLE.FP.Equity"",""POM.FP.Equity"",""ELIOR.FP.Equity"",""DBV.FP.Equity"",""IPN.FP.Equity"",""AM.FP.Equity"",""ORP.FP.Equity"",""VCT.FP.Equity"",""SU.FP.Equity"",""BIM.FP.Equity"",""RXL.FP.Equity"",""TKTT.FP.Equity"",""SOI.FP.Equity"",""SEV.FP.Equity"",""AIR.FP.Equity"",""GET.FP.Equity"",""APAM.NA.Equity"",""TCH.FP.Equity"",""LR.FP.Equity"",""ACA.FP.Equity"",""ATO.FP.Equity"",""MDM.FP.Equity"",""AKE.FP.Equity"",""MERY.FP.Equity"",""RI.FP.Equity"",""RCO.FP.Equity"",""STM.FP.Equity"",""ATE.FP.Equity"",""WLN.FP.Equity"",""NXI.FP.Equity"""
-0.017391304347826,-0.00769102156829959,-0.00323734878173454,-0.0105904156738152,-0.0111225776860452,-0.00957995578481952,-0.0149459645895608,-0.00556297772618763,0.00151679306608887,-0.0112035496394899,-0.00834897959183678,-0.00889328063241113,-0.0088304552590267,-0.00364732001268642,-0.00381014587415629,-0.010575296108291,-0.00456343170063889,-0.0071942446043165,-0.00257331260387061,0,-0.01725768321513,-0.0137088204038256,-0.00734851021091398,-0.0015391380826737,-0.00306748466257667,-0.00451059990978819,-0.0019283466964376,0.00926838887793324,-0.00851148060174189,-0.00663669449796622,-0.00895833333333329,0.000408663669799747,-0.00394218134034163,-0.00766983199415627,0.00165436497836602,-0.00199388789505073,-0.0159334384686496,-0.00524086850404182,-0.0049914702723195,-0.00524934383202103,-0.00512096062157863,-0.00416666666666665,-0.00983412322274901,0.00262773722627752,-0.00393274387843245,-0.00312193471040711,-0.00657606313020609,-0.00295119182746872,0.00828190971094522,-0.0118067590987867,-0.0154574903252755,-0.011618393061692,0.00336842105263169,0.00293819655521776,0.000224135042495188,0.00209059233449493,-0.00601891659501297,-0.0146520146520147,-0.0127882388480515,-0.000297000297000416,0.0148514851485146,-0.0131159163417229,-0.0137400384721077,-0.000454132606721114,-0.00600702708829193,0.0345043388856914,0.00276352151598891,-0.00677447552447541,-0.00693893735130835,-0.000882612533097848,-0.00342465753424659,0.039846915803692,-0.000631911532385399,-0.000160539412425664,0.00972689861578746,-0.00138225328550978,0.00775768242132324,-0.00520501380922023,-0.000949667616334304,-0.00306343604990411,-0.00438732237588713,0.00200451014783254,-0.00278121137206411,0.00465549348230909,-0.00592052829329381,-0.0108039402605655,0.00319309600863016,-0.00774563036913012,0.00212014134275607,-0.00355191256830611,-0.00755148741418776,0.00442122186495175,0.010719754977029,0.0542090174615586,-0.0121951219512195,-0.00949081048508582,-0.0144,0.00273265522999844,-0.00111916282597946,-0.00364028582985032,-0.005229759888145,-0.002,-0.00695134061569025,-0.00305188199389628,-0.0101552468775534,-0.000924214417744929,0.00389149593682037,0.00763887906522775,-0.00640136106147582,-0.00805886475122641,-0.00803235887075349,-0.0181232380185259,-0.0111111111111112,-0.00193050193050193,-0.00765110941086455,-0.011562758598076,-0.0160470714094678,-0.00763688760806913,-0.0231622577105938,-0.00731331793687462
0.00800674252001699,0.00252737994945229,-0.00512820512820511,0.00668985817500678,0,-0.0156249999999999,0.00186741363211951,-0.010002569467386,0.0085460839463436,-0.00011218308279104,0.000935360324669787,0.00498504486540385,0.00138586418530995,0.00732134330733736,0.00732160419626271,0.00627048596266211,0.00488997555012238,0.00869565217391299,-0.0180596613813492,0.117700316885469,0.00420976665864803,0.00581833854110547,0.0178074568725655,0.0110107905747632,0.00615384615384618,0.01117655943211,0.0154565792149683,0.0101602188354826,0.00798562587342788,-0.00603448275862073,0.00588606264452385,-0.00122549019607843,-0.00395778364116095,-0.00276039749723966,0.00114343793672989,0.0265511511100323,0.0186229000884173,0.00735157917750984,0.0111971890610449,0.00762239812371734,0.00283990060347872,0.00383542538354242,0.0107694148617925,-0.00611531741409432,0.0118455381782063,0.00417609512808093,0.00264783759929399,0.00751366120218577,0.00418746980190043,-0.0134824071029267,0.0296327606275588,-0.00132450331125822,-0.00419639110365089,0.000101020305081301,0.00538708954565115,0.00649049605934171,0.0034602076124568,0.0124800849707916,0.00214198286413692,-0.00505050505050486,0.00562851782363993,0.0118534482758621,-0.000278629144608522,-0.00499772830531586,0.00102622576966938,0.044204863399194,-0.00787401574803148,-0.000440044004400564,-0.00269514873228205,0.00066254416961109,-0.000613647520864014,0.0321498159774842,0.00126462219411949,-0.00449582530507386,0.00518710633567987,0.00242051689747935,-0.00945815524610505,0.00480512546716483,-0.0114068441064638,0.00785980559523392,0.000774437033360886,0.00650162540635169,0.00294391075302136,0.0200185356811862,0.00721566830832665,0.00224863475746861,0.0137461109438397,-0.00248375701759918,0.00728725905030569,-0.000822593912805036,0.00991468757205438,0.0150726957449645,0.0303030303030303,-0.000123609394313995,0.00395061728395074,-0.0084790874524715,-0.00994318181818188,0.0131718395155187,0.0111984144448902,-0.0031123139377538,-0.00625059127214744,-0.00229029487546517,0.00150000000000006,-0.00646258503401353,0.00141509433962272,-0.00416281221091586,-0.00558659217877089,-0.000689178996376771,0.0103709797506819,-0.00388555280819491,-0.0101212147170943,0.0116215477167076,-0.00390815828041025,0.00442111080408969,0.00809560524286823,0.00259975399238588,0.00679532481652623,0.0232321765645418,0.00237114688630968,-0.0271423032183017
-0.00209030100334451,0.00890756302521001,0.0029209621993127,-0.00691121743753309,-0.00359461966604813,0,-0.0184063373718546,-0.00616599618101255,-0.00311058672101261,0.000112195669247139,-0.00420570211374816,-0.000992063492063489,-0.0045472518782127,-0.00537209669774052,0.00065090041223681,-0.000141622999575208,0.00892133008921325,0.00804597701149423,-0.00525480321856697,-0.0530579181855003,0.00359324469996425,-0.00482056775575779,-0.00889706247825439,-0.00827706382051829,0.00698995194408036,-0.00881254667662434,0.000200280392549601,0.00464216634429393,-0.0116854822737176,-0.0159366869037294,0.00731452455590387,-0.00327198364008185,0.00397350993377477,-0.000922679461155096,0.00279187817258886,-0.0209898324814928,-0.013372755384365,-0.00426842869975697,-0.00439578841605093,-0.00523712540005816,0.00513274336283187,-0.00173671413685306,-0.00343317154019174,-0.00380896571930855,0.00390276498915743,-0.002339373970346,-0.0132042253521126,-0.0050847457627119,-0.000481154771451497,-0.00344444444444447,0.0466064467171625,0.00547082228116702,0.000842815002106923,-0.00343434343434346,0.0010041042197142,0.00253339474896364,-0.000862068965517215,0.0443220561237869,0.00793893129770984,0.00776351149596888,0.0186567164179106,0.00141995030173958,-0.0128205128205129,-0.00684931506849307,0.00569540949994307,0.00442267305324795,-0.00515873015873014,0.000880475456746632,-0.00920828745871283,-0.00331052747737803,-0.00577182856441127,-0.00880964866282108,-0.000315756236185516,0.0011290322580646,0.00221157390342808,0.00240759099277721,0.00244047287641735,-0.0027630180658873,0.014903846153846,-0.00779851081628558,-0.00414166680290573,-0.00447204968944104,0.00988722385292751,-0.00163547156096677,-0.00341141687514213,-0.00256410256410255,-0.00371256934549169,-0.0113904939569517,0.00280046674445744,-0.00452799121844127,-0.00787671232876708,0.000788436268068349,-0.0120588235294117,-0.00964272468784766,-0.00737825873093945,-0.00582889136020237,0.00594384095101463,-0.000448296473401055,0.00110658646522444,0.00610832089045754,-0.00496392653388722,0.00516499282639882,0.00499251123315014,0.000684697021567926,-0.00435704192180886,-0.00418021365536458,-0.0369181380417335,-0.00999998722862427,0.000777926455179934,-0.00709219858156029,0,-0.0252736856331935,-0.00196174595389897,-0.00412654745529573,0.000382409177820398,0.000431878558535548,0.00377969762419017,0.00581807861501349,-0.0023655378486056,-0.0184336388999601
0.000418935902806838,-0.00549725137431278,0.00959396950488278,0.00428265524625249,-0.00209472826719426,-0.0215419501133787,0.00308568715879431,0.00775624715529655,0.00139875188293526,0.000673098496746682,0.00140816570930657,0.00635551142005952,-0.00436941410129099,-0.00365369340746635,0.00281873373807473,0.0021246458923514,-0.00773713826366551,0.0111174458380845,0.0184889671490673,0.0183917878528657,0.00417710944026717,-0.000645855758880542,-0.00493146104981623,-0.000658906215681987,0.00824295010845999,0.00376732971669691,0.0126151381657991,-0.00712360415864455,0.00741482965931861,0.00330505673680737,0.00850622406639001,-0.00123102174805079,0.00263852242744078,-0.00258588843738461,0.00227790432801833,0.00598235020901061,0.00679075138151908,0.00580645551915993,0,0.00321731500438727,-0.00299348476844519,0.00278357689631181,-0.00593965312425759,-0.00352941176470578,0.000971363657743751,0.00390714184174135,0.00178412132024985,-0.00249858035207262,-0.00208600770218237,0.000780466049726813,0.0383740504175711,-0.0031327287716405,0.00463157894736832,0.00141901479829709,0.00100309700577794,-0.0117160578911095,0.00474547023295946,-0.00803616273229535,0.0234272442694132,0.00251851851851859,-0.0150183150183151,-0.00248138957816391,0.0035290796160361,0,0.00645599728168533,0.013796690648223,-0.00957319505384935,0.00571805586100727,0.0364683301343569,0.00487156775907893,0.00889328063241113,0.00687757909215936,0.00442198357548951,-0.00273884324150153,0.00367782272894446,-0.00481068098332871,0.00797471049440435,0.00383631713554977,-0.00568450971103751,-0.00614569905584783,-0.000519861443244785,0.000998253057150178,0,0.00364033491081184,-0.00262437243267921,-0.00353470437017989,0.0015757364971094,0.0079236895129049,-0.00186176402141025,-0.000413507925568601,-0.00425727764353923,-0.000393907563025264,0.0136945519499849,0.0200973661215829,0.00991080277502476,0.00489874638379928,0.00295436022819895,0.000149499177754642,-0.00553107875216141,0.00202374527792748,0.00698416603453822,-0.00785041393091634,-0.014903129657228,-0.0013684570646596,0.0081608515671201,0.00559701492537301,0.0154761904761904,-0.0125391687769536,0.00575028893349239,-0.00714285714285712,-0.0065445875719905,-0.00318912922906278,0.00737100737100738,0.011049723756906,0.00840978593272168,0.00863906448139939,-0.00376546530392685,-0.0070541760722348,0.0158492449769125,-0.00639528981829263
0.00502512562814084,0.00184254606365153,-0.00101815713558462,-0.00986140724946694,-0.00151603498542274,0.00849748937813821,0.00212967345007087,0.00546791993217854,-0.00429784033523151,-0.00526905829596425,-0.00796597938144328,-0.00157884349713833,-0.00359066427289045,-0.00191326530612246,-0.00140540540540535,-0.00862190812720842,0.00131645569620242,0.0152241330702001,0,0.0104997900041999,0.0159258378892322,-0.000430848772081105,-0.00196556068878617,-0.00659340659340657,-0.00989672977624789,-0.0102086773757692,0.00257069408740374,-0.0021330230754314,-0.0141237318480206,0.0026353354562425,-0.00555441267228962,-0.00575184880854562,0.00921052631578956,-0.00370370370370376,-0.00101010101010102,-0.000498642584076614,-0.000764609503003721,0.00536058271129303,0.002312722073881,-0.0084548104956268,-0.00158954433062519,0.00763358778625944,-0.000119502868068944,0.000442739079102639,0.00258945067619765,0.00220557314864878,-0.00445235975066782,-0.014687464419902,-0.000803987779385729,-0.00155971479500894,0.00770796995794742,0.0122394971882236,0.00251466890192797,0,-0.00356349240230169,-0.00092980009298016,0.000858737655646147,-0.0126582278481012,0.00098667982239764,0.00162553568789714,-0.0238006693938267,0.0191897654584223,-0.0026726684484456,-0.000229885057471235,-0.00641458474004042,-0.0120951355305401,-0.00161095449053561,0.00131204898316217,-0.0161793372319687,0.00440722785367997,-0.00110186092066611,0.0348886086591005,-0.00094339622641515,0.00016155088852976,-0.00659582264565772,-0.00689953790131947,0.00395810470151203,0.00276008492568991,-0.00714626012386843,-0.00309185111439836,0.000777460223601922,0.000249314385439847,-0.00260058130640972,-0.0116068190061661,-0.0109827250886626,-0.000322476620445045,-0.00429102428273276,-0.000721884197082301,-0.0062951737001633,-0.00510204081632637,-0.00415992604575921,-0.00328385656114538,-0.0105726872246696,0.0145619187469408,-0.000490677134445616,-0.00422232458160599,0.000101574403250204,0.0059790732436471,-0.00778629269602882,-0.00390467214218382,0.00297245390321188,0.00963890087757169,0.00201714573877965,0.00171291538197993,-0.0157203190990144,-0.00231910946196645,0.00422039859320056,0.00881833063122262,-0.00401802231154635,-0.00215827338129504,0.00123478567648605,0.0178049798302964,-0.000975609756097451,0.00273224043715858,-0.00189537528430628,-0.00942192247256657,-0.00242980561555062,-0.0082409775504404,-0.00221130221130228,0.0160400490396404
0,0.00802541381039945,0.00186852386614578,-0.00430686406460301,-0.0054893716421397,-0.0107238605898123,-0.00826446280991733,0.00136230752803779,-0.00625876767022771,-0.00157782035388254,-0.00755814618096939,0.00336034789484074,-0.00960960960960966,-0.00559105431309903,-0.00768647829381841,-0.00270886797832903,0.000101132686084249,0.00194390447098036,-0.0129666648657411,-0.00581878636741462,0.00608329433785681,-0.00905172413793109,-0.00587462967950447,-0.00796460176991154,-0.000869187309865183,-0.0121340816016989,-0.00276134122287974,-0.00680139914496702,-0.00968523002421307,0.000328551089694429,0.000413736036408707,-0.0119834710743801,0.00325945241199488,-0.00631970260223047,-0.00733063700707781,0.0163710273466371,-0.00166703104503718,0.00273635489984159,-0.00786608772261033,-0.00294031167303743,0.00212276667256317,-0.00550964187327807,0.00286841161706697,-0.0103260067856616,-0.00290516424723508,-0.00323542844094304,0.00223613595706618,-0.00727987058007873,0.002092050209205,0.00290113813880821,-0.0125519329124744,-0.00212418300653594,-0.00125418060200666,0.00202429149797578,-0.00223683884162418,0.00209399720800385,-0.00557700557700547,-0.0105128205128204,-0.00739280433711187,-0.00840956034228402,-0.00876190476190475,0.0271966527196652,-0.00352609308885754,-0.00183950333409988,0.00815494393476035,-0.011096541971976,-0.008874546187979,-0.00458615418213582,-0.00733108777491576,-0.00658183413777957,0.00416717735016547,0.00558489033306242,-0.00220333648095683,-0.00823776449685021,0.00184433788270022,-0.00416705382861482,0.00744135417095459,0.000211729832733543,0,-0.00206762687071005,0.00155918331619143,-0.00423728813559321,-0.0162576687116565,-0.00495412844036702,0.00196645459803357,0.00548387096774183,-0.00588955395970203,-0.00714467166264443,-0.00164242139840454,-0.00415800415800427,-0.000928289626363599,-0.00118608328940417,0.0225586227367174,0.0106139187070318,-0.0223858615611193,0.000616760465654398,-0.00162502539102172,-0.0224368499257057,-0.00700649965874622,0.00959718842930513,-0.00427630911219223,-0.00313479623824475,-0.00268411340379127,0.00307797537619692,-0.0107270560190704,-0.00325430032543006,0.00221807144524866,0.00349649896853266,-0.00418848661998106,-0.00504686373467911,-0.00205543810194964,0.031843651769851,-0.00830078125000011,0.00517711171662127,0.00227876946448902,-0.00129706770362392,-0.0146143437077133,-0.0027220630372492,0.00147746860379216,-0.00211161387631986
0.00249999999999995,0.000995189915408812,-0.00135639199728721,-0.0151392268180588,-0.00270111567821496,-0.00193573364305055,-0.0033333333333333,0.00186786680785977,0.000325768270170501,-0.00327350716785191,-0.00523560209424079,0.00571315996847921,0.00101071356377602,-0.00257028112449798,0.00370936068077676,-0.0140100071479629,0.00111234705228025,0.00443458980044364,0.00946959330012587,-0.0150501672240804,0.0111627906976743,-0.00848194867333607,0.0121404019709104,0.00401427297056189,-0.0200086994345368,-0.00291724243820046,0.0106803797468353,0.00136959499119538,-0.0167074164629176,0.00240858331508642,-0.0132340777502068,0.00418235048097038,-0.0071474983755685,-0.00486344930789373,0.00267379679144386,0,-0.023651145602365,-0.00968247570424119,0.00270624550720955,-0.0023591860808021,-0.029126213592233,-0.0131578947368421,-0.00131092837564051,-0.00670740795945746,-0.00161884094406972,0.0051946341204987,-0.002677376171352,-0.00826446280991733,-0.00529950216797825,0.0142412105028928,0.0208546030248737,0.00867856558048152,-0.00460443700293012,0.00181818181818194,-0.0117652110438403,-0.00534014395170646,-0.00819672131147542,0.0183985488468514,0.0258192651439919,-0.000743936914149645,0.0465026902382784,-0.00271554650373396,0.000990799716914292,0.00529831835982497,-0.0113470396584654,0.0143149071584936,0.00284900284900291,0,0.000998003992015883,0.00485865724381607,0.000854387892103015,0.0188831667171565,0.00252365930599363,0.0208469055374594,0.0360824742268042,-0.00732106456891835,0.00195214963453938,-0.00772650296359023,0.0110364683301343,0.00310786621375914,0.00285678390587352,-0.000250312891113991,0.00405363267851588,0.0335607597270884,0.00230893558069711,0.00673724735322434,0.00419185898743879,0.00647647679662255,-0.00493537015276135,-0.00125260960334017,0.00267131242741003,-0.00435413642960825,0.00261248185776486,0.00584795321637421,0.0178768705433363,-0.00608675552816096,-0.000610376398779255,0.00547195622435015,-0.0118541482993828,-0.00656044985941884,-0.00595274499011278,0.0171526586620927,0.016820857863751,-0.00613706102966249,-0.00301204819277112,-0.000466417910447881,0.023412929528247,0.0243902124271358,-0.00140203460986454,0.0123188405797101,0.00288463005464124,-0.00662251655629142,-0.000984736582964052,0.00298183789644879,-0.0128836680560818,-0.00432888350043836,0.0137324910738807,0.0156586697313605,-0.000737644455372499,0.0157194679564692
0.00249376558603509,0.0223695111847557,0.00424448217317486,0.00384298654954707,-0.00423928403203011,-0.000775795190069761,0.0062111801242235,0.0115239507332756,0.0108554059921842,0.0122310305775766,0.00765578947368417,0.00881488736532821,-0.0012116316639742,0.00885810919632779,0.00326086956521743,0.00666956647817907,0.0202020202020201,0.00303532008830021,0.0349202906409283,0.0424448217317488,-0.00390984360625568,0.0169993419609564,-0.000602248394004246,0.0217681030653043,0.00310696848646241,0.0169387126578382,0.012133072407045,0.00976944118796408,0.00600911728139231,-0.000655307994757548,0.0079631181894384,0.0112453144523117,0.00458115183246055,0.000751879699248059,0.0171428571428571,0.006817438097662,0.0117195166400315,0.00495640533989361,0.00480748956268706,0.0118238250073899,-0.0221818181818182,0.00982456140350885,0.0034606205250598,0.0075030012004802,0.0123218563322769,0.0116275260276821,-0.00357941834451903,0.00492957746478884,0.0209880529544721,-0.00724001755155768,0.0642014713981662,0,0.00336417157275015,-0.001814882032668,0.00453708679694009,0,0.00956937799043067,-0.0241730279898218,0.00968054211035807,0.0131030375223349,-0.0334190231362468,-0.00204220558202872,0.00367647058823528,0.00733272227314385,0.0218181818181817,0.0167785923001997,0.00405844155844148,0.0289600702062307,-0.0037886340977068,0.0193406593406593,0.0103658536585365,0.0138751238850345,0.00692259282567642,-0.00382897255903003,0.0159914712153517,0.00421535168903286,-0.00260081558676939,-0.00266666666666671,-0.00332225913621265,-0.00206549153780766,-0.00362208326978808,0.0185277916875315,0.0279503105590062,0.0262265834076718,-0.00460723335636937,0.0121096239643086,0.0123733610911088,0.0264700741988275,0.00897496457250813,0.00431995540691177,0.00474921811652962,0.0116618075801751,-0.00115807759119857,0.0412909349786426,0.021213616181549,0.00542635658914725,0.00875407166123776,0.0241874527588812,0.0134241779011735,0.0101078167115902,0.00265922902866356,0.0174255199550311,0.052936311000827,-0.00411663807890217,0.0165558912386707,0.0116658889407373,0.0106988390621443,0.0251700363189264,0.00499236266649783,0.006084466714388,0.0143794912139821,0.00426666666666664,0.0103499260719566,0.0135135135135136,0.0072936660268712,0.00695650193338371,0.030615009482525,0.0141442715700142,0.0123031496062993,0.0148809523809523
-0.00165837479270325,0.0194489465153971,0.00659340659340657,0.00902378999179665,0.0250709555345316,0.0256211180124224,-0.00474833808167141,0.011396290491118,0.0197594501718212,0.0026851644663235,0.0227918263651017,0.000970873786407811,0.0206227254346947,0.0180395913154534,0.00487540628385696,0.014835085697825,0.00346534653465347,0.00797799174690517,0.000523944252331709,-0.00732899022801303,0.00669591318402207,0.0212444732017685,0.0353699363910278,0.00956521739130434,-0.00176991150442485,0.00514839491217423,0.011600928074246,0.00735294117647056,0.0117404737384139,0.0146448087431694,0.00623700623700607,0.0168863261943986,-0.00521172638436485,0.00939143501126982,0.0149812734082397,-0.00193207056571743,0.0262713038658722,-0.00931792545659615,0.0067150711377848,0.0137306456324864,0.00557828188917808,0.0104239054899236,0.0134379831133309,0.0181709859994041,0.0339527204386472,0.0217120714611576,0.00179613830264924,0.0357393132445691,0.0113851992409868,0.00707182320441979,0.00694756960805609,-0.00487012987012991,0.0184409052808048,0.00202020202020203,0.00180527194042823,0.00466853408029877,0.0211115898319689,-0.0122555410691003,-0.00287631831255986,0.0176366843033509,-0.0296352583586627,0.010231923601637,0.0216962524654831,0.00636942675159236,0.00645017793594294,0.00112935672042891,0.0169765561843169,0.0196162046908317,0.0308246597277821,0.0103492884864165,-0.00844900422450201,0.0146627565982405,0.0181249999999999,0.00192184497117243,-0.018537950332284,0.0157466141539524,0.0173900402496752,-0.00213903743315513,0.0266666666666666,0.000344961103875496,0.015590577868158,0.00442477876106206,0.00725075528700914,-0.00295549374130744,0.0108771117796806,0.0214105793450881,0.00994742828168294,0.0146350901633001,0.0135767790262171,0.0129041209934786,0.0245561448005536,0.015719151165837,0.00579710144927548,-0.0168641750227895,-0.00483091787439616,0.0138781804163455,0.00605449041372363,0.0169741697416974,0.0180392554354514,0.00960640426951298,0.0281989745827425,0.0176795580110498,0.0054988216810683,0.00964519462624858,0.0202092249167853,0.018450184501845,0.0171171171171172,0.0258791984575701,0.00838217158409194,0.0451796513696194,0.0141756525427905,0.0164630908125334,0.0146341463414634,-0.0122666666666666,0.000381097560975707,-0.0284967850204835,0.0136698212407993,0.0118549511854951,0.0204180845892075,0.00195503421309873
0,0.00238473767885528,0.00520658380920391,0.0130081300813008,0.0179972311952006,-0.0022710068130205,0.00715648854961826,-0.00596576946946625,0.00726621735467581,0.010265565721937,0.00835673088609745,0.00193986420950543,0.010499207606973,0.00188176258428729,0.00808625336927227,0.018308260005677,0.0113468179575729,0.0106441048034935,0.00853581901969003,0.0311730926989335,0.00389908256880744,0.00876451953537494,-0.00289395825586469,0.0142118863049097,0.0137411347517731,0.0331425128050618,0.0187308868501528,-0.0203611217825587,0.0158794788273615,0.00990952175786308,0.01198347107438,0.0202511138112595,0.0104780615586118,0.00818756978042412,0.0123001230012301,0.037865904403517,0.00853293008937972,0.00470278290888149,0.0161754283570268,0.0435158501440922,0.0281065088757397,0.00481430536451155,0.0232339826331847,0.0166764189584552,0.025402225761668,0.0156237941413184,0.00896458987001347,0.00586377988272435,0.00469043151969983,0.0017555409260479,0.0108929827213398,-0.00163132137030986,0.00905349794238686,-0.00201612903225812,0.0083374615395102,0.00464684014869898,0.0118143459915612,-0.00686378035902868,-0.00576923076923075,0.00173310225303291,-0.0117462803445576,0.0108035111411209,-0.000827357970215159,0.0054249547920433,0.0143646408839779,0.00187342307634197,0.0135135135135136,0.000836470096194031,-0.00194174757281551,0.00298762270593267,0.0085209981740717,-0.021194605009634,-0.00184162062615112,0.0127877237851661,0.00213827512473275,0.00550774770687723,0.00854639792100165,0,0,0.00862105366869814,0.0225208980369571,0.00881057268722452,0.0104979004199159,-0.00906713164777684,0.0107600732600732,0.00863131935881634,0.0104142696762406,0,0.0110854503464204,0.0186301369863013,0.0144030606503882,0.018828991488264,0.0109510086455331,0.0143718127028278,0.0276699029126213,0.0190114068441065,0.0145436308926781,0.00798258345428149,0.0138422872487958,0.0215409012818817,-0.00612699591533605,0.00217155266015201,0.00312500000000004,0.0156943022859093,-0.00256350501048708,-0.00362318840579701,0.00974313551815786,0.0155239141345478,0.0104679331689159,-0.00170183798502388,0.0147760460952642,0.00365726227795204,0.00336538461538449,-0.0140388768898487,0.00533333333333319,0.000888326123146044,0.00778008298755184,0.00344589937973816,-0.00476417341591229,0.00975609756097562
